model,test_id,question,expected_answer,actual_answer,precision,recall,f1_score,cosine_similarity,semantic_similarity,token_overlap,answer_relevance,hallucination_score,faithfulness,answer_completeness,key_information_coverage,exact_match,latency_seconds
filter_bge_mistral_v01,67, What are the thesis submission process?,"(1) 1The Bachelor's thesis (BA) or Master's thesis (MA) is the scientific processing of a comple x theoretical and/or practical or creative task at the end of the stu dies within a certain processing period . 2Final t heses are written under the supervision of the first examiner. (2) 1Students must propose to the Examination Commission in good time persons authorised to take exams who are willing to take over the duties of the first examiner and the second examiner. 2The proposed first examiner inform s the Examination Board, the Examination Office and the student of the intended topic of the thesis. 3When determining the topic, the proposed first examiner will take into account the interests of the student. 4The Examination Board decide s on the appointment of the first examiner on the ba sis of the topic it has been informed of . 5Information on the appointment is given to the first examiner, the Examination Office and the student. 6The notification to the Examination Office is deemed to be the registration for the examination. 7If the proposed first examiner is appointed, the thesis is to be written on the topic provided by the first examiner. 8Supervision according to subsection 1 sentence 2 begins with the appointment and is subject to this appointment . 9The processing period starts as soon as the examiner has been announced to the student ; the examination has started with the announcement. (3) 1If a student verifiably fails to submit a proposal in accordance with subsection 2, sentence 1, the examination board will select suitable examiners. 2The same applies if students propose persons who are authorised to take examinations, but the Examination Board does not appoint them. 3In all other respects, subsection 2 applies accordingly. (4) 1The topic of the thesis, the start of processing, the deadline for submission and the examiners will be made part of the records . 2The thesis must be submitted digitally in PDF/A format. 3The thesis is submitted via the internet portal in the university's campus management system. 4If the thesis is not submitted in the correct form and on time, the examination is deemed to have been taken and not passed. 5Extensions of the deadline are subject to § 47. 13 (5) 1The topic of the thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence 1 applies to the second examiner accordingly. (8) Subsection 2 and 3 do not apply if a different procedure is laid down in the study and examination regulations.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","(1) 1The Bachelor's thesis (BA) or Master's thesis (MA) is the scientific processing of a comple x theoretical and/or practical or creative task at the end of the stu dies within a certain processing period . 2Final t heses are written under the supervision of the first examiner. (2) 1Students must propose to the Examination Commission in good time persons authorised to take exams who are willing to take over the duties of the first examiner and the second examiner. 2The proposed first examiner inform s the Examination Board, the Examination Office and the student of the intended topic of the thesis. 3When determining the topic, the proposed first examiner will take into account the interests of the student. 4The Examination Board decide s on the appointment of the first examiner on the ba sis of the topic it has been informed of . 5Information on the appointment is given to the first examiner, the Examination Office and the student. 6The notification to the Examination Office is deemed to be the registration for the examination. 7If the proposed first examiner is appointed, the thesis is to be written on the topic provided by the first examiner. 8Supervision according to subsection 1 sentence 2 begins with the appointment and is subject to this appointment . 9The processing period starts as soon as the examiner has been announced to the student ; the examination has started with the announcement. (3) 1If a student verifiably fails to submit a proposal in accordance with subsection 2, sentence 1, the examination board will select suitable examiners. 2The same applies if students propose persons who are authorised to take examinations, but the Examination Board does not appoint them. 3In all other respects, subsection 2 applies accordingly. (4) 1The topic of the thesis, the start of processing, the deadline for submission and the examiners will be made part of the records . 2The thesis must be submitted digitally in PDF/A format. 3The thesis is submitted via the internet portal in the university's campus management system. 4If the thesis is not submitted in the correct form and on time, the examination is deemed to have been taken and not passed. 5Extensions of the deadline are subject to § 47. 13 (5) 1The topic of the thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence 1 applies to the second examiner accordingly. (8) Subsection 2 and 3 do not apply if a different procedure is laid down in the study and examination regulations.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html",1.0,1.0,1.0,1.0,0.9999998807907104,1.0,0.5903218984603882,0.0,0.9999999523162841,1.0,1.0,1.0,1.5380895137786865
filter_bge_mistral_v01,68,What happens if I don't take my retake exam within 6 months?,"(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html",1.0,1.0,1.0,1.0000001192092896,1.0,1.0,0.5670137405395508,0.0,1.0,1.0,1.0,1.0,0.5466063022613525
filter_bge_mistral_v01,69,Summer semester exam period?,The exam period is 11.07.2026 – 31.07.2026,11.07.2026 – 31.07.2026,1.0,0.8333333333333334,0.9090909090909091,0.6164731383323669,0.6164730787277222,0.42857142857142855,0.11938143521547318,0.0,0.8465892314910889,0.8,0.5,0.0,0.23385834693908691
filter_bge_mistral_v01,70,Holidays in winter semester?,"Yes, German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026","German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026",1.0,1.0,1.0,0.8990688323974609,0.8990688323974609,0.9473684210526315,0.5169550180435181,0.0,0.9596275329589844,1.0,0.9444444444444444,0.0,0.3058435916900635
filter_bge_mistral_v01,71,What are the holidays in summer semester?,"Yes, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026","Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026",1.0,1.0,1.0,0.890286386013031,0.8902864456176758,0.9583333333333334,0.6125824451446533,0.0,0.9561145782470704,1.0,0.95,0.0,0.3416156768798828
filter_bge_mistral_v01,72,Last class of winter semester?,23.01.2026,10.07.2026,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8034316897392273,0.8034316897392273,0.0,0.21383807063102722,0.6666666666666666,0.5213726758956909,0.3333333333333333,0.3333333333333333,0.0,0.21453404426574707
filter_bge_mistral_v01,73,Re-registration for the next summer semester,Re-registration period is 19.12.2025 - 22.01.2026,Re-registration opens from 01.07.2026 – 13.08.2026,0.2857142857142857,0.25,0.26666666666666666,0.8084290027618408,0.8084291219711304,0.09090909090909091,0.5761608481407166,0.7142857142857143,0.4948002202170235,0.4,0.6666666666666666,0.0,0.23613858222961426
filter_bge_mistral_v01,74,Class start date of summer semester,Classes begin on 16.03.2026,16.03.2026,1.0,0.6,0.7499999999999999,0.553155779838562,0.5531557202339172,0.25,0.1646723598241806,0.0,0.8212622880935669,0.6666666666666666,0.5,0.0,0.21367406845092773
filter_bge_mistral_v01,75,Do I have class today?,"The university is closed on: German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026","Classes may not be held on these dates: German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026",0.9655172413793104,0.9655172413793104,0.9655172413793104,0.8598359823226929,0.8598359823226929,0.7346938775510204,0.40578991174697876,0.034482758620689655,0.9232447377566635,1.0,0.9666666666666667,0.0,0.38928699493408203
filter_bge_mistral_v01,76,Exam registration date for winter semester?,Exam registration is from 04.11.2025 - 12.11.2025,Exam registration is from 04.11.2025 - 12.11.2025,1.0,1.0,1.0,1.000000238418579,1.0,1.0,0.7247248291969299,0.0,1.0,1.0,1.0,1.0,0.21553492546081543
filter_bge_mistral_v01,77,How much is rent in Hof?,"350€ - 550€, Incl. rent, water, energy, broadcast fee and internet. Housing options",350€ - 550€,1.0,0.25,0.4,0.5914482474327087,0.591448187828064,0.14285714285714285,0.3295879065990448,0.0,0.8365792751312255,0.3333333333333333,0.5,0.0,0.2103407382965088
filter_bge_mistral_v01,78,What is the semester fee?,"145€, Specific amount changes per semester. More information about the semester fee",Semester fee: 145€,1.0,0.3333333333333333,0.5,0.8801101446151733,0.8801102042198181,0.07142857142857142,0.8272663354873657,0.0,0.9520440816879272,1.0,0.5,0.0,0.20917987823486328
filter_bge_mistral_v01,79,Cost of health insurance?,"120€, Amount for statutory student health insurance - expenses for private health insurance contracts vary",120€,1.0,0.1111111111111111,0.19999999999999998,0.43057775497436523,0.43057772517204285,0.0,0.30734381079673767,0.0,0.7722310900688172,0.0,0.5,0.0,0.2078993320465088
filter_bge_mistral_v01,80,Is health insurance mandatory?,"Yes. For enrolment, you are legally required to have a valid health insurance. What type of health insurance you need depends on different factors, such as student status, age and country of origin. Please seeour guide hereto find out which insurance you need. Notaccepted for enrollment are any travel insurances, though they might be required for your visa process. All students must contact a statutory German health insurance providerin time before the semester start, even if you cannot arrive in Germany for the semester start. For details, please log in to the online guide for international students (as explained in your admission letter).","Yes. For enrolment, you are legally required to have a valid health insurance. What type of health insurance you need depends on different factors, such as student status, age and country of origin. Please seeour guide hereto find out which insurance you need. Notaccepted for enrollment are any travel insurances, though they might be required for your visa process. All students must contact a statutory German health insurance providerin time before the semester start, even if you cannot arrive in Germany for the semester start. For details, please log in to the online guide for international students (as explained in your admission letter).",1.0,1.0,1.0,1.0000001192092896,1.0,1.0,0.5207074880599976,0.0,1.0,1.0,1.0,1.0,0.26200175285339355
filter_bge_mistral_v01,81,Can I work while studying?,"Yes, students can work with certain restrictions. EU students: up to 19 hours/week without social security contributions. Non-EU students: 140 full days or 280 half days per year.","Yes, students can work with certain restrictions. EU students: up to 19 hours/week without social security contributions. Non-EU students: 140 full days or 280 half days per year.",1.0,1.0,1.0,1.0,1.000000238418579,1.0,0.4068116247653961,0.0,1.0000000953674317,1.0,1.0,1.0,0.2881355285644531
filter_bge_mistral_v01,82,Are there scholarships available?,"At Hof University, we do not offer scholarships that will cover the entire living and tuition expenses for our study programs. After completing the first semester, overachieving students may apply forpartial scholarships. All first-year students and current students also have the opportunity to apply for the “Deutschlandstipendium” In addition, international scholarshipsare offered through DAAD. Interested students can apply there directly.","Yes, multiple scholarship options including Deutschlandstipendium (€300/month) and scholarships for senior students.",0.3,0.1111111111111111,0.16216216216216217,0.7594135999679565,0.7594133615493774,0.05084745762711865,0.6174958944320679,0.7,0.48376534461975107,0.25,0.125,0.0,0.35900163650512695
filter_bge_mistral_v01,83,Can I get any scholarships based on my results?,"Hof University offers a limited number of scholarships for international students to help cover additional living expenses and study materials. Important note: For more information regarding other scholarship opportunities, please consult theDAAD Scholarship Database. • You can already apply for theDeutschlandstipendiumas astudy applicant(before enrollment). • Scholarships for senior students, however, are only available once you areofficially enrolledat Hof University. With the Deutschlandstipendium, Hof University supports highly talented students whose background and achievements promise outstanding performance in their studies and careers. The scholarship provides€300 per monthfor at least one year, and ideally until the end of the regular study period. Awards are granted independently of income and are open to students ofall nationalities and backgrounds,based on talent and academic performance. In addition to previous achievements and personal background, criteria such as social commitment, willingness to take on responsibility, or special personal, social, or family circumstances are also taken into account. Our scholarships for senior students are funded by theBavarian Ministry of Science, Research and the Arts, theDAAD(STIBET III), and—exclusively for Graduate School students—theHof University Graduate School. Please note that funding depends on the availability of resources from these providers, so the scholarship amounts may vary each semester. Application deadlines For a quick overview, all important details are summarized in ourscholarship information leaflet. Please note:Only students already enrolled at Hof University are eligible for these scholarships. They arenot granted prior to admission. • Summer semester: approx. end of April • Winter semester: approx. end of October","Yes, the Deutschlandstipendium provides €300 per month for at least one year, based on talent and academic performance. It's open to all nationalities.",0.9,0.0782608695652174,0.14400000000000002,0.5767971277236938,0.5767971277236938,0.08620689655172414,0.21668371558189392,0.1,0.7707188510894776,0.0,0.5178571428571429,0.0,0.3678727149963379
filter_bge_mistral_v01,84,What are the total costs per month?,Total monthly expenses are around 820€ - 1.020€*,Total monthly expenses: 820€ - 1.020€*,1.0,0.8333333333333334,0.9090909090909091,0.9736024737358093,0.9736025333404541,0.5555555555555556,0.7049131989479065,0.0,0.9894410133361816,1.0,1.0,0.0,0.2130899429321289
filter_bge_mistral_v01,85,Do I need VPD for Artificial Intelligence and Robotics?,"Yes, you need VPD for the Artificial Intelligence and Robotics M. Sc. program.","VPD is required for the following programs: Artificial Intelligence and Robotics (M. Sc.), Composite Materials (M. Eng.), Global Management (M. A.), Human Resource Management and Labour Law (M. A. / LL. M.), International Project Management (M. A./M. Eng.), Mechanical Engineering (M. Eng.), Sustainable Textiles (M. Eng.), Sustainable Water Management and Engineering (M. Eng.)",0.13793103448275862,0.8,0.2352941176470588,0.770769476890564,0.770769476890564,0.16666666666666666,0.7318284511566162,0.8620689655172413,0.19553320572294042,0.6666666666666666,0.8,0.0,0.26538872718811035
filter_bge_mistral_v01,86,Can I apply with a VPD from another university?,"No, you can only apply with a VPD issued for Hof University. However, you can use this VPD multiple times and for multiple semesters when applying on thePrimuss portal.","No, you can only apply with a VPD issued for Hof University. However, you can use this VPD multiple times and for multiple semesters when applying on thePrimuss portal.",1.0,1.0,1.0,1.0000001192092896,0.9999999403953552,1.0,0.6874600648880005,0.0,0.9999999761581421,1.0,1.0,1.0,0.26064085960388184
filter_bge_mistral_v01,87,Do I need to send documents by post?,"No. The application process is entirely online. Please donotsend any application documents via post, as they will not be considered. ","No. The application process is entirely online. Please donotsend any application documents via post, as they will not be considered. Also, you donothave to have your documents be approved by your local embassy for application. During the application process, please upload originals or certified copies of your documents (including translations if necessary). In case there are any doubts about the validity of certain documents, we might ask you to send the officially approved version of the documents during the application process.",0.3076923076923077,1.0,0.47058823529411764,0.8158771991729736,0.8158771991729736,0.3220338983050847,0.5182461738586426,0.6923076923076923,0.255483132142287,1.0,1.0,0.0,0.2640495300292969
filter_bge_mistral_v01,88,Can I apply for multiple programs?,Yes. You can apply for several programs within the application period viaPrimuss portal.,Yes. You can apply for several programs within the application period viaPrimuss portal.,1.0,1.0,1.0,1.0,1.0,1.0,0.7095270156860352,0.0,1.0,1.0,1.0,1.0,0.23892498016357422
filter_bge_mistral_v01,89,Do I need VPD for Supply Chain Management?,"VPD is required for the following programs: Artificial Intelligence and Robotics (M. Sc.), Composite Materials (M. Eng.), Global Management (M. A.), Human Resource Management and Labour Law (M. A. / LL. M.), International Project Management (M. A./M. Eng.), Mechanical Engineering (M. Eng.), Sustainable Textiles (M. Eng.), Sustainable Water Management and Engineering (M. Eng.)","VPD is required for the following programs: Artificial Intelligence and Robotics (M. Sc.), Composite Materials (M. Eng.), Global Management (M. A.), Human Resource Management and Labour Law (M. A. / LL. M.), International Project Management (M. A./M. Eng.), Mechanical Engineering (M. Eng.), Sustainable Textiles (M. Eng.), Sustainable Water Management and Engineering (M. Eng.)",1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0,0.6207758784294128,0.0,1.0000000476837159,1.0,1.0,0.0,0.2654106616973877
filter_bge_mistral_v01,90,What are the steps for enrollment?,Enrollment for your study program is conducted online completely It is not possible to enroll in-person The following steps must be complete in order to be enrolled: After all steps are completed you will be notified about your successfull enrollment by email Welcome at Hof University Enrollment and Campus Card • You have confirmed your admission in Primuss portal • You have paid the fee as explained in your admission letter • You have uploaded a recent photo in Primuss portal • Hof University has received electronic notification by a statutory health insurance provider about your insurance status More information on health insurance,"Enrollment for your study program is conducted online completely It is not possible to enroll in-person The following steps must be complete in order to be enrolled: • You have confirmed your admission in Primuss portal • You have paid the fee as explained in your admission letter • You have uploaded a recent photo in Primuss portal • Hof University has received electronic notification by a statutory health insurance provider about your insurance status More information on health insurance After all steps are completed, you will be notified about your successfull enrollment by email You can download yourstudent access datainPrimuss application portalshortly before your studies begin With your student data, you can login toPrimuss student portalwhere yourenrollment certificatewill be available for you to download shortly before the semester starts (end of September/ beginning of March) Please note that both, data and enrollment certificate will only be available if your enrollment is completed We recommend all international students to attend theOrientation Weeksoffered prior to the semester start",0.5507246376811594,0.9047619047619048,0.6846846846846846,0.9136468768119812,0.913646936416626,0.5701754385964912,0.5477367639541626,0.4492753623188406,0.6263042014578115,1.0,0.75,0.0,0.3105289936065674
filter_bge_mistral_v01,91,How many ECTS credits for Operational Excellence & Innovation Management?,6 ECTS (European Credit Transfer System),6 ECTS (European Credit Transfer System) credits,0.8571428571428571,1.0,0.923076923076923,0.941379964351654,0.9413799047470093,0.8571428571428571,0.6031366586685181,0.14285714285714285,0.890837676184518,1.0,1.0,0.0,0.2128150463104248
filter_bge_mistral_v01,92,What is the exam type for Global Business Strategy?,"StA50 (Study Paper - 50 hours workload), Präs20 (Presentation - 20 minutes)","StA50 (Study Paper - 50 hours workload), Präs20 (Presentation - 20 minutes)",1.0,1.0,1.0,1.0000001192092896,1.0,1.0,0.3237336277961731,0.0,1.0,1.0,1.0,1.0,0.20943903923034668
filter_bge_mistral_v01,93,How many credits is Global Sales & Key Account Management?,6 ECTS (European Credit Transfer System),6 ECTS (European Credit Transfer System) credits,0.8571428571428571,1.0,0.923076923076923,0.941379964351654,0.9413799047470093,0.8571428571428571,0.43808382749557495,0.14285714285714285,0.890837676184518,1.0,1.0,0.0,0.21246767044067383
filter_bge_mistral_v01,94,What is the exam type for International Value Chain Management?,StA10 (Study Paper - 10 hours workload),StA10 (Study Paper - 10 hours workload),1.0,1.0,1.0,0.9999998807907104,1.0000001192092896,1.0,0.2118612825870514,0.0,1.0000000476837159,1.0,1.0,1.0,0.20863604545593262
filter_bge_mistral_v01,95,What are the master thesis requirements for Sustainable Water Management and Engineering?,"(1) Students may not begin processing the Master's thesis before having acquired at least 48 credit points by completing modules of the degree program. 2The Master’s Thesis basically serves the scientific processing of a specific operational problem or a research task and is therefore to be prepared within the framework of a special related internship. 3On request, the Examination Board may allow the Master’s Thesis to be prepared outside of an internship, if the practical relevance of the thesis is nevertheless assured and the topic is suitable for a special theoretical deepening. (2) 1 Only full-time professors of Hof University of Applied Sciences who are teaching in the Master’s program Sustainable Water Management and Engineering or have done so in the last two years prior to their appointment may be appointed as examiners. 2The Examination Board decides on exceptions based on subject-specific criteria. (3) The processing period is five months. — 5 —","(1) Students may not begin processing the Master's thesis before having acquired at least 48 credit points by completing modules of the degree program. 2The Master’s Thesis basically serves the scientific processing of a specific operational problem or a research task and is therefore to be prepared within the framework of a special related internship. 3On request, the Examination Board may allow the Master’s Thesis to be prepared outside of an internship, if the practical relevance of the thesis is nevertheless assured and the topic is suitable for a special theoretical deepening. (2) 1 Only full-time professors of Hof University of Applied Sciences who are teaching in the Master’s program Sustainable Water Management and Engineering or have done so in the last two years prior to their appointment may be appointed as examiners. 2The Examination Board decides on exceptions based on subject-specific criteria. (3) The processing period is five months. — 5 —",1.0,1.0,1.0,1.000000238418579,1.0,1.0,0.6312932968139648,0.0,1.0,1.0,1.0,1.0,0.3641986846923828
filter_bge_mistral_v01,96,What are the thesis requirements for AI-Driven Supply Chain Management?,Specific thesis requirements for AI-Driven Supply Chain Management (M. Sc.) are not listed. Please check the program page or contact the program coordinator.,"No specific master thesis information is currently available for AI-Driven Supply Chain Management (M. Sc.). Please contact the program coordinator or visit the program page for details.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/our-degree-programs/ai-driven-supply-chain-management-msc.html",0.4782608695652174,0.7857142857142857,0.5945945945945946,0.9060806035995483,0.9060804843902588,0.4,0.8806513547897339,0.5217391304347826,0.649388715495234,0.75,0.8571428571428571,0.0,0.259854793548584
filter_bge_mistral_v01,97,Can I bring my family while I am studying in Germany?,"This depends on your individual situation. EU-citizen usually can bring their spouses/children without a visa. Non-EU citizen can also bring their spouse/under-age children when certain conditions are met, among others: It is best to inform yourself at your local German embassy about the requirements for your individual situation. Moreover, you can have a look at the information providedhereandhere. • Valid residence in Germany • Separate visa applications/appointments for all accompanying family members • Proof of sufficient financial resources for all accompanying family members • Basic German skills(exceptions for some countries) of spouse • Valid health insurance for all accompanying family members • Proof of housing","This depends on your individual situation. EU-citizen usually can bring their spouses/children without a visa. Non-EU citizen can also bring their spouse/under-age children when certain conditions are met, among others: It is best to inform yourself at your local German embassy about the requirements for your individual situation. Moreover, you can have a look at the information providedhereandhere. • Valid residence in Germany • Separate visa applications/appointments for all accompanying family members • Proof of sufficient financial resources for all accompanying family members • Basic German skills(exceptions for some countries) of spouse • Valid health insurance for all accompanying family members • Proof of housing",1.0,1.0,1.0,1.000000238418579,1.0,1.0,0.5641090869903564,0.0,1.0,1.0,1.0,1.0,0.31508374214172363
filter_bge_mistral_v01,98,Can you recommend a health insurance provider?,The University is not allowed to recommend health insurance companies. Please do your research on the options available to you and choose a provider who offers appropriate service for your individual situation. Check out the information in the online guide for international students (as explained in your admission letter).,The University is not allowed to recommend health insurance companies. Please do your research on the options available to you and choose a provider who offers appropriate service for your individual situation. Check out the information in the online guide for international students (as explained in your admission letter).,1.0,1.0,1.0,1.0,1.000000238418579,1.0,0.56992506980896,0.0,1.0000000953674317,1.0,1.0,1.0,0.23948073387145996
filter_bge_mistral_v01,99,Can I apply via an agency?,"Hof University does not work together with any agencies in Germany or abroad for recruiting students. There are no advantages for students applying through agencies in Primuss application portal. On the contrary, it is necessary that you inform yourself from the beginning of the application/admission process about all necessary steps. We do not communicate with agents on students’ behalf. Further, we do not send any documents/information via email that agents might have missed in the application portal. Therefore, we do not support applications via agencies and strongly recommend all students to apply on their own.","Hof University does not work together with any agencies in Germany or abroad for recruiting students. There are no advantages for students applying through agencies in Primuss application portal. On the contrary, it is necessary that you inform yourself from the beginning of the application/admission process about all necessary steps. We do not communicate with agents on students’ behalf. Further, we do not send any documents/information via email that agents might have missed in the application portal. Therefore, we do not support applications via agencies and strongly recommend all students to apply on their own.",1.0,1.0,1.0,0.9999999403953552,1.0000001192092896,1.0,0.4150029122829437,0.0,1.0000000476837159,1.0,1.0,1.0,0.24326419830322266
filter_bge_mistral_v01,100,When is the payment deadline and can it be extended?,"There are different deadlines for paying the semester fee, depending on your study program. Your individual deadline for the first semester is mentioned in your admission letter. If there is no deadline given, please consultthe admission office. For higher semesters, you can find the re-registration deadline in Primuss student portal andhere.","There are different deadlines for paying the semester fee, depending on your study program. Your individual deadline for the first semester is mentioned in your admission letter. If there is no deadline given, please consultthe admission office. For higher semesters, you can find the re-registration deadline in Primuss student portal andhere.",1.0,1.0,1.0,1.0,1.0,1.0,0.4843115210533142,0.0,1.0,1.0,1.0,1.0,0.2374894618988037
