model,test_id,question,expected_answer,actual_answer,precision,recall,f1_score,cosine_similarity,semantic_similarity,token_overlap,answer_relevance,hallucination_score,faithfulness,answer_completeness,key_information_coverage,exact_match,latency_seconds
filter_minilm_qwen,67, What are the thesis submission process?,"(1) 1The Bachelor's thesis (BA) or Master's thesis (MA) is the scientific processing of a comple x theoretical and/or practical or creative task at the end of the stu dies within a certain processing period . 2Final t heses are written under the supervision of the first examiner. (2) 1Students must propose to the Examination Commission in good time persons authorised to take exams who are willing to take over the duties of the first examiner and the second examiner. 2The proposed first examiner inform s the Examination Board, the Examination Office and the student of the intended topic of the thesis. 3When determining the topic, the proposed first examiner will take into account the interests of the student. 4The Examination Board decide s on the appointment of the first examiner on the ba sis of the topic it has been informed of . 5Information on the appointment is given to the first examiner, the Examination Office and the student. 6The notification to the Examination Office is deemed to be the registration for the examination. 7If the proposed first examiner is appointed, the thesis is to be written on the topic provided by the first examiner. 8Supervision according to subsection 1 sentence 2 begins with the appointment and is subject to this appointment . 9The processing period starts as soon as the examiner has been announced to the student ; the examination has started with the announcement. (3) 1If a student verifiably fails to submit a proposal in accordance with subsection 2, sentence 1, the examination board will select suitable examiners. 2The same applies if students propose persons who are authorised to take examinations, but the Examination Board does not appoint them. 3In all other respects, subsection 2 applies accordingly. (4) 1The topic of the thesis, the start of processing, the deadline for submission and the examiners will be made part of the records . 2The thesis must be submitted digitally in PDF/A format. 3The thesis is submitted via the internet portal in the university's campus management system. 4If the thesis is not submitted in the correct form and on time, the examination is deemed to have been taken and not passed. 5Extensions of the deadline are subject to § 47. 13 (5) 1The topic of the thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence 1 applies to the second examiner accordingly. (8) Subsection 2 and 3 do not apply if a different procedure is laid down in the study and examination regulations.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html",1.0,0.5,0.6666666666666666,0.6412640810012817,0.6412639617919922,0.4296577946768061,0.5402477979660034,0.0,0.8565055847167968,0.4857142857142857,0.7003367003367004,0.0,7.733155012130737
filter_minilm_qwen,68,What happens if I don't take my retake exam within 6 months?,"(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","If you don't take your retake exam within 6 months from when you were notified about the initial failure, it will be considered that you have taken and failed the exam on its original attempt. Specifically:

- The first repeat examination must be taken no later than six months after notification was given of the first failure.
- Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html",0.8,0.29473684210526313,0.43076923076923074,0.6423865556716919,0.6423866748809814,0.2215909090909091,0.7132302522659302,0.2,0.7369546699523926,0.45,0.41125541125541126,0.0,3.4402918815612793
filter_minilm_qwen,69,Summer semester exam period?,The exam period is 11.07.2026 – 31.07.2026,The exam period for the summer semester is 11.07.2026 – 31.07.2026.,0.75,1.0,0.8571428571428571,0.8054936528205872,0.8054934740066528,0.5454545454545454,0.8235981464385986,0.25,0.6949776506423949,1.0,1.0,0.0,1.372403860092163
filter_minilm_qwen,70,Holidays in winter semester?,"Yes, German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026","In winter semester (assuming it starts around December), the following holidays and break periods occur:

- German Unity Day: October 3, 2025
- All Saints' Day: November 1, 2025
- Campus holiday: December 23, 2025
- Christmas vacation: December 24, 2025 to January 6, 2026
- Semester vacation: February 16, 2026 to March 14, 2026

These dates represent both official holidays and extended break periods within the winter semester of academic year 2025/2026 at Hof University.",0.2857142857142857,0.46153846153846156,0.35294117647058826,0.7196234464645386,0.7196235656738281,0.1746031746031746,0.6542614698410034,0.7142857142857143,0.2296389988490513,0.0,0.6752136752136753,0.0,5.579829692840576
filter_minilm_qwen,71,What are the holidays in summer semester?,"Yes, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026","The holidays in summer semester include:
- Easter holidays: 02.04.2026 – 07.04.2026
- Labour Day: 01.05.2026
- Ascension Day: 14.05.2026
- Pentecost: 22.05.2026 – 26.05.2026
- Corpus Christi: 04.06.2026
- Campus holiday: 05.06.2026
- Semester vacation: 01.08.2026 – 30.09.2026",0.9459459459459459,1.0,0.9722222222222222,0.8216548562049866,0.8216549158096313,0.4722222222222222,0.7992239594459534,0.05405405405405406,0.8962295338914201,0.9523809523809523,0.95,0.0,6.061606407165527
filter_minilm_qwen,72,Last class of winter semester?,23.01.2026,I don't have that information.,0.0,0.0,0.0,0.18028363585472107,0.18028365075588226,0.0,0.10499653220176697,1.0,0.036056730151176455,0.0,0.0,0.0,0.4259033203125
filter_minilm_qwen,73,Re-registration for the next summer semester,Re-registration period is 19.12.2025 - 22.01.2026,Re-registration for the next summer semester opens from 01.07.2026 – 13.08.2026.,0.2222222222222222,0.25,0.23529411764705882,0.6620415449142456,0.6620415449142456,0.0625,0.7850855588912964,0.7777777777777778,0.35833495616912847,0.4,0.6666666666666666,0.0,1.387049913406372
filter_minilm_qwen,74,Class start date of summer semester,Classes begin on 16.03.2026,16.03.2026,1.0,0.6,0.7499999999999999,0.553155779838562,0.5531557202339172,0.25,0.1646723598241806,0.0,0.8212622880935669,0.6666666666666666,0.5,0.0,1.099782943725586
filter_minilm_qwen,75,Do I have class today?,"The university is closed on: German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026","I don't have that information. Please check if today falls on any of the following dates when university is closed:

- German Unity Day: 03.10.2025
- All Saints' Day: 01.11.2025
- Campus holiday: 23.12.2025
- Christmas vacation: 24.12.2025 - 06.01.2026
- Semester vacation: 16.02.2026 - 14.03.2026
- Easter holidays: 02.04.2026 – 07.04.2026
- Labour Day: 01.05.2026
- Ascension Day: 14.05.2026
- Pentecost: 22.",0.8431372549019608,0.7413793103448276,0.7889908256880734,0.8857066631317139,0.8857066631317139,0.34328358208955223,0.32401788234710693,0.1568627450980392,0.860165018193862,0.9714285714285714,0.8047619047619048,0.0,7.6337151527404785
filter_minilm_qwen,76,Exam registration date for winter semester?,Exam registration is from 04.11.2025 - 12.11.2025,Exam registration for the winter semester is from 04.11.2025 - 12.11.2025.,0.75,1.0,0.8571428571428571,0.8239948153495789,0.8239946961402893,0.5,0.8913863897323608,0.25,0.7016380906105042,1.0,1.0,0.0,1.3317677974700928
filter_minilm_qwen,77,How much is rent in Hof?,"350€ - 550€, Incl. rent, water, energy, broadcast fee and internet. Housing options",The typical rent for accommodations in Hof ranges from 350€ to 550€ per month.,0.3333333333333333,0.25,0.28571428571428575,0.5667496919631958,0.5667496919631958,0.038461538461538464,0.855502724647522,0.6666666666666666,0.4266998767852783,0.0,0.5,0.0,0.9920186996459961
filter_minilm_qwen,78,What is the semester fee?,"145€, Specific amount changes per semester. More information about the semester fee",The semester fee is 145€.,1.0,0.3333333333333333,0.5,0.8927382826805115,0.8927382230758667,0.21428571428571427,0.8285115361213684,0.0,0.9570952892303467,1.0,0.5,0.0,0.5347757339477539
filter_minilm_qwen,79,Cost of health insurance?,"120€, Amount for statutory student health insurance - expenses for private health insurance contracts vary",The cost of health insurance is 120€.,1.0,0.3333333333333333,0.5,0.6900649666786194,0.6900649070739746,0.11764705882352941,0.7508845329284668,0.0,0.8760259628295899,0.0,0.5,0.0,0.5979304313659668
filter_minilm_qwen,80,Is health insurance mandatory?,"Yes. For enrolment, you are legally required to have a valid health insurance. What type of health insurance you need depends on different factors, such as student status, age and country of origin. Please seeour guide hereto find out which insurance you need. Notaccepted for enrollment are any travel insurances, though they might be required for your visa process. All students must contact a statutory German health insurance providerin time before the semester start, even if you cannot arrive in Germany for the semester start. For details, please log in to the online guide for international students (as explained in your admission letter).","Health insurance is mandatory. For enrollment, you are legally required to have a valid health insurance. The monthly cost for statutory student health insurance is approximately 120€.",0.6666666666666666,0.2,0.30769230769230765,0.6391061544418335,0.639106035232544,0.17857142857142858,0.6544939875602722,0.3333333333333333,0.6556424140930176,0.14285714285714285,0.125,0.0,1.4335341453552246
filter_minilm_qwen,81,Can I work while studying?,"Yes, students can work with certain restrictions. EU students: up to 19 hours/week without social security contributions. Non-EU students: 140 full days or 280 half days per year.","Yes, you can work while studying. However, there are specific limitations based on your citizenship status:

- **EU Students**: You can work up to 19 hours per week without paying social security contributions.
- **Non-EU Students**: You are generally allowed to work 140 full days or 280 half days per year. Working beyond these limits requires additional permits from the Federal Employment Agency and the Immigration Office.

If you plan to work over these limits, especially outside academic roles like being a student or research assistant, ensure you obtain necessary permissions.",0.20930232558139536,0.8181818181818182,0.33333333333333337,0.7680325508117676,0.7680326700210571,0.2222222222222222,0.6933437585830688,0.7906976744186046,0.21639723167863004,0.6666666666666666,1.0,0.0,4.375087261199951
filter_minilm_qwen,82,Are there scholarships available?,"At Hof University, we do not offer scholarships that will cover the entire living and tuition expenses for our study programs. After completing the first semester, overachieving students may apply forpartial scholarships. All first-year students and current students also have the opportunity to apply for the “Deutschlandstipendium” In addition, international scholarshipsare offered through DAAD. Interested students can apply there directly.","Yes, scholarships are available at Hof University. There are several types of scholarships:

- **Deutschlandstipendium**: Provides €300 per month for at least one year, based on talent and academic performance. This is available before enrollment but requires being accepted as a student. It’s open to students of all nationalities and takes into consideration factors like previous achievements, personal background, social commitment, and special circumstances.

- **Scholarships for Senior Students**: Funded by the Bavarian Ministry of Science, Research and the Arts, the DAAD (STIBET III), and the Hof University Graduate School. These scholarships require official enrollment status at Hof University and depend on resource availability.

For further information about applying for these scholarships, interested students should refer to the [DAAD Scholarship Database](https://www.daad.de/studienfinanzierung/scholarships/) and review the [scholarship information leaflet](http://example.com/leaflets/sch",0.07575757575757576,0.18518518518518517,0.10752688172043012,0.8523790240287781,0.8523789644241333,0.08148148148148149,0.5891159176826477,0.9242424242424242,0.2704842918569392,0.5,0.375,0.0,7.5169837474823
filter_minilm_qwen,83,Can I get any scholarships based on my results?,"Hof University offers a limited number of scholarships for international students to help cover additional living expenses and study materials. Important note: For more information regarding other scholarship opportunities, please consult theDAAD Scholarship Database. • You can already apply for theDeutschlandstipendiumas astudy applicant(before enrollment). • Scholarships for senior students, however, are only available once you areofficially enrolledat Hof University. With the Deutschlandstipendium, Hof University supports highly talented students whose background and achievements promise outstanding performance in their studies and careers. The scholarship provides€300 per monthfor at least one year, and ideally until the end of the regular study period. Awards are granted independently of income and are open to students ofall nationalities and backgrounds,based on talent and academic performance. In addition to previous achievements and personal background, criteria such as social commitment, willingness to take on responsibility, or special personal, social, or family circumstances are also taken into account. Our scholarships for senior students are funded by theBavarian Ministry of Science, Research and the Arts, theDAAD(STIBET III), and—exclusively for Graduate School students—theHof University Graduate School. Please note that funding depends on the availability of resources from these providers, so the scholarship amounts may vary each semester. Application deadlines For a quick overview, all important details are summarized in ourscholarship information leaflet. Please note:Only students already enrolled at Hof University are eligible for these scholarships. They arenot granted prior to admission. • Summer semester: approx. end of April • Winter semester: approx. end of October","Yes, you can get scholarships based on your results. Specifically, the Deutschlandstipendium is available to support highly talented students with €300 per month for at least one year, and potentially until the completion of their studies. This scholarship does not require financial need and is open to students of all nationalities based on talent and academic performance. Additionally, interested students should explore other scholarship opportunities via the DAAD Scholarship Database. Note that some scholarships like those for senior students become available after official enrollment at Hof University.",0.6388888888888888,0.2,0.304635761589404,0.8450040221214294,0.8450042009353638,0.175,0.6204890608787537,0.3611111111111111,0.7213350137074788,0.25,0.5892857142857143,0.0,4.212875604629517
filter_minilm_qwen,84,What are the total costs per month?,Total monthly expenses are around 820€ - 1.020€*,"The total costs per month range from 820€ to 1,020€.",0.2857142857142857,0.3333333333333333,0.30769230769230765,0.8408195972442627,0.8408197164535522,0.125,0.7795709371566772,0.7142857142857143,0.5077564580099924,0.5,0.5,0.0,0.944037675857544
filter_minilm_qwen,85,Do I need VPD for Artificial Intelligence and Robotics?,"Yes, you need VPD for the Artificial Intelligence and Robotics M. Sc. program.","Yes, you need VPD for the Artificial Intelligence and Robotics M. Sc. program.",1.0,1.0,1.0,1.0,1.0,1.0,0.901848554611206,0.0,1.0,1.0,1.0,1.0,0.8212640285491943
filter_minilm_qwen,86,Can I apply with a VPD from another university?,"No, you can only apply with a VPD issued for Hof University. However, you can use this VPD multiple times and for multiple semesters when applying on thePrimuss portal.","No, you cannot apply with a VPD from another university. You must use a VPD issued specifically for Hof University. However, you can use the same VPD for multiple applications within the same academic year if needed.",0.46153846153846156,0.5454545454545454,0.4999999999999999,0.8365335464477539,0.8365334272384644,0.3783783783783784,0.8234311938285828,0.5384615384615384,0.6115364478184627,1.0,1.0,0.0,1.8740794658660889
filter_minilm_qwen,87,Do I need to send documents by post?,"No. The application process is entirely online. Please donotsend any application documents via post, as they will not be considered. ",No. Documents should not be sent via post. All application processes and document submissions should be done online through the designated platform.,0.375,0.375,0.375,0.5865107774734497,0.5865107178688049,0.21875,0.7976802587509155,0.625,0.459604287147522,0.3333333333333333,0.3333333333333333,0.0,1.137913703918457
filter_minilm_qwen,88,Can I apply for multiple programs?,Yes. You can apply for several programs within the application period viaPrimuss portal.,"Yes, you can apply for multiple programs during the application period via the Primuss portal.",0.625,0.625,0.625,0.8303520083427429,0.8303520083427429,0.5,0.8379427194595337,0.375,0.7071408033370972,0.5,0.5,0.0,0.8299226760864258
filter_minilm_qwen,89,Do I need VPD for Supply Chain Management?,"VPD is required for the following programs: Artificial Intelligence and Robotics (M. Sc.), Composite Materials (M. Eng.), Global Management (M. A.), Human Resource Management and Labour Law (M. A. / LL. M.), International Project Management (M. A./M. Eng.), Mechanical Engineering (M. Eng.), Sustainable Textiles (M. Eng.), Sustainable Water Management and Engineering (M. Eng.)",I don't have that information.,0.0,0.0,0.0,0.09650503098964691,0.09650503844022751,0.0,0.04818858578801155,1.0,0.03860201537609101,0.0,0.0,0.0,0.46542906761169434
filter_minilm_qwen,90,What are the steps for enrollment?,Enrollment for your study program is conducted online completely It is not possible to enroll in-person The following steps must be complete in order to be enrolled: After all steps are completed you will be notified about your successfull enrollment by email Welcome at Hof University Enrollment and Campus Card • You have confirmed your admission in Primuss portal • You have paid the fee as explained in your admission letter • You have uploaded a recent photo in Primuss portal • Hof University has received electronic notification by a statutory health insurance provider about your insurance status More information on health insurance,"Enrollment for your study program is conducted online completely; it is not possible to enroll in person. The following steps must be completed in order to be enrolled:

1. Confirm your admission in Primuss portal.
2. Pay the fee as explained in your admission letter.
3. Upload a recent photo in Primuss portal.
4. Ensure that Hof University has received an electronic notification from a statutory health insurance provider regarding your insurance status.

After completing all these steps, you will receive an email notifying you of successful enrollment. Additional details on how to download your student access data and where to find your enrollment certificate upon completion of enrollment are also available through the Primuss student portal. International students should consider attending Orientation Weeks offered prior to the semester start.",0.5079365079365079,0.7619047619047619,0.6095238095238095,0.9159015417098999,0.9159016609191895,0.4,0.5656310319900513,0.49206349206349204,0.6711225691295806,1.0,0.5,0.0,5.633797645568848
filter_minilm_qwen,91,How many ECTS credits for Operational Excellence & Innovation Management?,6 ECTS (European Credit Transfer System),6 ECTS (European Credit Transfer System)credits,0.8571428571428571,1.0,0.923076923076923,0.941379964351654,0.9413799047470093,0.7142857142857143,0.6031366586685181,0.14285714285714285,0.890837676184518,1.0,1.0,0.0,0.5824511051177979
filter_minilm_qwen,92,What is the exam type for Global Business Strategy?,"StA50 (Study Paper - 50 hours workload), Präs20 (Presentation - 20 minutes)","The exam type for Global Business Strategy is StA50 (Study Paper - 50 hours workload), Präs20 (Presentation - 20 minutes).",0.6923076923076923,1.0,0.8181818181818181,0.6892443895339966,0.6892443895339966,0.5,0.8435052037239075,0.3076923076923077,0.6219741340783925,0.0,1.0,0.0,0.8123409748077393
filter_minilm_qwen,93,How many credits is Global Sales & Key Account Management?,6 ECTS (European Credit Transfer System),6 ECTS (European Credit Transfer System) credits,0.8571428571428571,1.0,0.923076923076923,0.941379964351654,0.9413799047470093,0.8571428571428571,0.43808382749557495,0.14285714285714285,0.890837676184518,1.0,1.0,0.0,0.5701484680175781
filter_minilm_qwen,94,What is the exam type for International Value Chain Management?,StA10 (Study Paper - 10 hours workload),The exam type for International Value Chain Management is StA10 (Study Paper - 10 hours workload).,0.5454545454545454,1.0,0.7058823529411764,0.6105877161026001,0.6105877161026001,0.35294117647058826,0.8413788080215454,0.45454545454545453,0.40005546959963706,0.0,1.0,0.0,0.666618824005127
filter_minilm_qwen,95,What are the master thesis requirements for Sustainable Water Management and Engineering?,"(1) Students may not begin processing the Master's thesis before having acquired at least 48 credit points by completing modules of the degree program. 2The Master’s Thesis basically serves the scientific processing of a specific operational problem or a research task and is therefore to be prepared within the framework of a special related internship. 3On request, the Examination Board may allow the Master’s Thesis to be prepared outside of an internship, if the practical relevance of the thesis is nevertheless assured and the topic is suitable for a special theoretical deepening. (2) 1 Only full-time professors of Hof University of Applied Sciences who are teaching in the Master’s program Sustainable Water Management and Engineering or have done so in the last two years prior to their appointment may be appointed as examiners. 2The Examination Board decides on exceptions based on subject-specific criteria. (3) The processing period is five months. — 5 —","Master thesis requirements for Sustainable Water Management and Engineering M. Eng.:
(1) Students may not begin processing the Master's thesis before having acquired at least 48 credit points by completing modules of the degree program.
(2) The Master’s Thesis basically serves the scientific processing of a specific operational problem or a research task and is therefore to be prepared within the framework of a special related internship.
(3) On request, the Examination Board may allow the Master’s Thesis to be prepared outside of an internship, if the practical relevance of the thesis is nevertheless assured and the topic is suitable for a special theoretical deepening.
(4) Only full-time professors of Hof University of Applied Sciences who are teaching in the Master’s program Sustainable Water Management and Engineering or have done so in the last two years prior to their appointment may be appointed as examiners.
(5) The Examination Board decides on exceptions based on subject-specific criteria.
(6) The processing period is five months.",0.9342105263157895,1.0,0.9659863945578232,0.9654324054718018,0.9654322862625122,0.8938053097345132,0.7411848306655884,0.06578947368421052,0.9466992302944786,0.8571428571428571,1.0,0.0,7.377171039581299
filter_minilm_qwen,96,What are the thesis requirements for AI-Driven Supply Chain Management?,Specific thesis requirements for AI-Driven Supply Chain Management (M. Sc.) are not listed. Please check the program page or contact the program coordinator.,"I don't have that information. Please contact the program coordinator for thesis requirements.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/our-degree-programs/ai-driven-supply-chain-management-msc.html",0.5555555555555556,0.7142857142857143,0.6250000000000001,0.8788790702819824,0.8788790106773376,0.1875,0.842693567276001,0.4444444444444444,0.6848849376042684,0.25,0.14285714285714285,0.0,0.7968823909759521
filter_minilm_qwen,97,Can I bring my family while I am studying in Germany?,"This depends on your individual situation. EU-citizen usually can bring their spouses/children without a visa. Non-EU citizen can also bring their spouse/under-age children when certain conditions are met, among others: It is best to inform yourself at your local German embassy about the requirements for your individual situation. Moreover, you can have a look at the information providedhereandhere. • Valid residence in Germany • Separate visa applications/appointments for all accompanying family members • Proof of sufficient financial resources for all accompanying family members • Basic German skills(exceptions for some countries) of spouse • Valid health insurance for all accompanying family members • Proof of housing","You can bring your family while studying in Germany depending on your citizenship status:

- **EU Citizens**: Usually can bring their spouses and underage children without a visa.
  
- **Non-EU Citizens**: Can bring their spouse and under-age children if they meet certain conditions:
  - Valid residence in Germany
  - Separate visa applications/appointments for all accompanying family members
  - Proof of sufficient financial resources for all accompanying family members
  - Basic German language skills for the spouse (exceptions exist)
  - Valid health insurance for all accompanying family members
  - Proof of housing
  
For more detailed information, contact your local German embassy or refer to these links: [link 1](https://example.com/link1), [link 2](https://example.com/link2).

It's important to note that each case may vary based on personal circumstances, so consulting with an embassy representative would provide tailored advice.",0.5423728813559322,0.7272727272727273,0.6213592233009708,0.860720157623291,0.8607200980186462,0.31451612903225806,0.7218551635742188,0.4576271186440678,0.6697117680210178,0.4,0.8,0.0,6.787854194641113
filter_minilm_qwen,98,Can you recommend a health insurance provider?,The University is not allowed to recommend health insurance companies. Please do your research on the options available to you and choose a provider who offers appropriate service for your individual situation. Check out the information in the online guide for international students (as explained in your admission letter).,I don't have that information. The University is not allowed to recommend health insurance companies. Please do your research on the options available to you and choose a provider who offers appropriate services for your individual situation. Check out the information in the online guide for international students (as explained in your admission letter).,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9529233574867249,0.9529234766960144,0.851063829787234,0.5825340151786804,0.037037037037037035,0.9589471684561837,1.0,1.0,0.0,2.342542886734009
filter_minilm_qwen,99,Can I apply via an agency?,"Hof University does not work together with any agencies in Germany or abroad for recruiting students. There are no advantages for students applying through agencies in Primuss application portal. On the contrary, it is necessary that you inform yourself from the beginning of the application/admission process about all necessary steps. We do not communicate with agents on students’ behalf. Further, we do not send any documents/information via email that agents might have missed in the application portal. Therefore, we do not support applications via agencies and strongly recommend all students to apply on their own.","Hof University does not work together with any agencies in Germany or abroad for recruiting students. Applications should be made directly by the student through the Primuss application portal. Therefore, you cannot apply for admission via an agency.",0.7894736842105263,0.4166666666666667,0.5454545454545454,0.9331074953079224,0.9331074953079224,0.3333333333333333,0.43040841817855835,0.21052631578947367,0.8469272086494848,0.16666666666666666,0.5555555555555556,0.0,1.7422091960906982
filter_minilm_qwen,100,When is the payment deadline and can it be extended?,"There are different deadlines for paying the semester fee, depending on your study program. Your individual deadline for the first semester is mentioned in your admission letter. If there is no deadline given, please consultthe admission office. For higher semesters, you can find the re-registration deadline in Primuss student portal andhere.","For the first semester, the payment deadline is mentioned in your admission letter. If there is no specific deadline given, you should consult the admissions office.

For subsequent semesters, you can find the re-registration deadline in the PrimusS student portal and here [https://www.hof-university.com].

Extensions to the payment deadline may vary depending on your study program. Generally, extensions are not automatically granted but might be considered under special circumstances such as illness, parental leave, or caring responsibilities. To request an extension, contact the examinations office directly through their official channels without any modification.",0.34782608695652173,0.6666666666666666,0.4571428571428571,0.8453750610351562,0.845375120639801,0.32941176470588235,0.6237859129905701,0.6521739130434783,0.49216113038685017,1.0,0.4,0.0,4.551268815994263
