model,test_id,question,expected_answer,actual_answer,Entity-F1,Token-F1,Cosine Similarity,Semantic Similarity,Answer Relevance,Hallucination,Faithfulness,Completeness,Key Info,Exact Match,Latency (s)
baseline_minilm_mistral_v02,67, What are the thesis submission process?,"(1) 1The Bachelor's thesis (BA) or Master's thesis (MA) is the scientific processing of a comple x theoretical and/or practical or creative task at the end of the stu dies within a certain processing period . 2Final t heses are written under the supervision of the first examiner. (2) 1Students must propose to the Examination Commission in good time persons authorised to take exams who are willing to take over the duties of the first examiner and the second examiner. 2The proposed first examiner inform s the Examination Board, the Examination Office and the student of the intended topic of the thesis. 3When determining the topic, the proposed first examiner will take into account the interests of the student. 4The Examination Board decide s on the appointment of the first examiner on the ba sis of the topic it has been informed of . 5Information on the appointment is given to the first examiner, the Examination Office and the student. 6The notification to the Examination Office is deemed to be the registration for the examination. 7If the proposed first examiner is appointed, the thesis is to be written on the topic provided by the first examiner. 8Supervision according to subsection 1 sentence 2 begins with the appointment and is subject to this appointment . 9The processing period starts as soon as the examiner has been announced to the student ; the examination has started with the announcement. (3) 1If a student verifiably fails to submit a proposal in accordance with subsection 2, sentence 1, the examination board will select suitable examiners. 2The same applies if students propose persons who are authorised to take examinations, but the Examination Board does not appoint them. 3In all other respects, subsection 2 applies accordingly. (4) 1The topic of the thesis, the start of processing, the deadline for submission and the examiners will be made part of the records . 2The thesis must be submitted digitally in PDF/A format. 3The thesis is submitted via the internet portal in the university's campus management system. 4If the thesis is not submitted in the correct form and on time, the examination is deemed to have been taken and not passed. 5Extensions of the deadline are subject to § 47. 13 (5) 1The topic of the thesis may be returned once for a valid reason; in this case, the examination is deemed not to have been taken. 2Sentence 1 does not apply if the thesis is repeated and the topic was already returned for the first thesis. 3The Examination Board shall decide whether a valid reason exists. 4Current deadlines for taking or repeating the thesis remain unaffected by the above sentences. (6) 1Final theses should not contain company secrets. 2If the inclusion of company secrets is unavoidable, the contents requiring secrecy shall be marked in a suitable manner. (7) 1As a rule, the assessment procedure must be completed no later than eight weeks after submission of the thesis. 2Master's theses are always assessed by two examiners. 3If the first examiner is prevented from properly continuing to supervise the thesis, the Examination Commission will appoint a successor . However, the topic of the thesis will remain the same. 4Sentence 3, half - sentence 1 applies to the second examiner accordingly. (8) Subsection 2 and 3 do not apply if a different procedure is laid down in the study and examination regulations.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","English, proof of English language proficiency is mandatory. However, Hof University does not accept TOEFL, IELTS or Pearson tests as proof of English language proficiency. Instead, we rely on other certificates like Cambridge ESOL certificates, Goethe Institute certificates or other recognized certificates.
You can find a complete list of accepted certificates here.

To apply for a bachelor's or master's program at Hof University, you need to apply via the Primus application portal during the application period. Some programs may require uni-assist application and document verification. Check the application period and requirements on the respective program page on Hof University's website. Documents should be uploaded digitally during the application process. Certificates from China, India, or Vietnam may require an APS certificate for both application and visa processes. Contact the admission office for further assistance.",0.0861244019138756,0.1564245810055866,0.21039508283138275,0.21039509773254395,0.18493244051933289,0.8448275862068966,0.17726148736887964,0.0,0.037037037037037035,0.0,9.162582874298096
baseline_minilm_mistral_v02,68,What happens if I don't take my retake exam within 6 months?,"(1) 1Failed examinations can be retaken once. 2The first repeat examination must be taken no later than six months after notification was given of the first failure. 3For final theses, the procedure according to § 29 must be carried out again; for the deadline according to sentence 2, the start of the processing period is decisive. (2) 1Except for final theses , examinations that have not been passed may generally be repeated a second time. 2A second retake is, however, limited to up to four examinations in Bachelor's degree courses and up to three examinations in Master's degree courses. 3Elective modules are not considered. 4If examinations in courses offered by the Center for Languages and Intercultural Competence can be repeated a second time, is determined by the relevant study and examination regulations. 5The second repeat examination must be taken within a p eriod of 12 months after notification of the result of the first repeat examination. 6The study and examination regulations may regulate third repeat examinations. 7§ 42 para. 2 and 3 remains unaffected . (3) 1The first repeat examination must be taken in the same form as the examination to be repeated . 2The module handbooks may provide for the second repeat examination to be taken in a different form. (4) 1The deadlines for taking repeat examinations are extended exclusively in accordance with §47. 2In particular, changes of degree program , appeals against examination decisions, leaves of absence and exmatriculation do not affect the running of the deadlines . 3Repeat examinations not taken in due time are deemed to have been taken and not passed.

For more information, please visit: https://www.hof-university.com/studying-at-hof-university/services-and-support/student-affairs/study-and-examination-regulations.html","Based on the given context, there is no specific mention of what happens if one doesn't take their retake exam within 6 months for any of the mentioned programs. Therefore, I cannot provide an exact answer. Please refer to the respective email communication or contact the admissions office directly for more detailed information.",0.11200000000000002,0.13,0.571797251701355,0.571797251701355,0.8711444139480591,0.7586206896551724,0.3735464868874386,0.0,0.030303030303030304,0.0,3.280444383621216
baseline_minilm_mistral_v02,69,Summer semester exam period?,The exam period is 11.07.2026 – 31.07.2026,The exam period for the Summer semester 2026 is from 11.07.2026 to 31.07.2026.,0.8750000000000001,0.5263157894736842,0.8246885538101196,0.8246885538101196,0.7840554118156433,0.2222222222222222,0.7168878793716431,1.0,1.0,0.0,2.0048258304595947
baseline_minilm_mistral_v02,70,Holidays in winter semester?,"Yes, German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026","The following holidays apply to the Winter semester 2025/2026 at Hof University:
          * Welcome event for first semester students (varies)
          * End of lecture period: 23.01.2026
          * Christmas vacation: 24.12.2025 - 06.01.2026
          * Semester vacation: 16.02.2026 - 14.03.2026
          * Campus holiday: 23.12.2025
          * All Saints' Day: 01.11.2025
          * German Unity Day: 03.10.2025

        
        I hope this helps! Let me know if you have any other question or need further clarification on anything",0.691358024691358,0.358974358974359,0.688514769077301,0.688514769077301,0.7226051092147827,0.46153846153846156,0.29924141535392174,1.0,0.9444444444444444,0.0,8.718400239944458
baseline_minilm_mistral_v02,71,What are the holidays in summer semester?,"Yes, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026","The following holidays apply to the Summer Semester 2026 according to the provided context:
          * Easter holidays: 02.04.2026 – 07.04.2026
          * Labor Day: 01.05.2026
          * Ascension Day: 14.05.2026
          * Pentecost: 22.05.2026 – 26.05.2026
          * Corpus Christi: 04.06.2026
          * Campus holiday: 05.06.2026
          * Semester vacation: 01.08.2026 – 30.09.2026
          * Exam registration: 08.05.202",0.7906976744186046,0.5245901639344263,0.7595163583755493,0.7595163583755493,0.7781018018722534,0.30612244897959184,0.6481197665662182,0.9523809523809523,0.9,0.0,8.683073997497559
baseline_minilm_mistral_v02,72,Last class of winter semester?,23.01.2026,"semester_name: Winter semester 2025/2026
Start: Winter and summer semester
Start: Winter and summer semester",0.2222222222222222,0.0,0.2241225242614746,0.22412247955799103,0.6779534816741943,0.8333333333333334,0.0948244959115982,0.0,0.3333333333333333,0.0,3.187347173690796
baseline_minilm_mistral_v02,73,Re-registration for the next summer semester,Re-registration period is 19.12.2025 - 22.01.2026,"The re-registration for the next summer semester can be done between July 1, 2026, and August 13, 2026 (as per the given academic calendar).",0.18181818181818185,0.07142857142857144,0.6515113711357117,0.6515113711357117,0.8190938234329224,0.8461538461538461,0.17645612038098848,0.0,0.08333333333333333,0.0,2.592395544052124
baseline_minilm_mistral_v02,74,Class start date of summer semester,Classes begin on 16.03.2026,"semester_name: Summer semester 2026
dates: [{'Duration of the semester': '15.03.2026 - 30.09.2026'}, {'Start of the lecture period': '16.03.2026'}, {'End of lecture period': '10.07.2026'}, {'Exam period': '11.07.2026 – 31.07.2026'}, {'Easter holidays': '02.04.2026 – 07.04.2026'}, {'Labour Day': '01.05.2026'}, {'Ascension Day': '14.05.2026'}, {'Pentecost': '22.05.2026 – 26.05.2026'}, {'Corpus Christi': '04.06.2026'}, {'Campus holiday': '05.06.2026'}, {'Semester vacation': '01.08.2026 – 30.09.2026'}, {'Exam registration': '08.05.2026 - 18.05.2026'}, {'Re-registration for the coming semester': '01.07.2026 – 13.08.2026'}, {'Start of the next lecture period': '01.10.2026'}]
Duration: 3 semesters",0.08108108108108109,0.0,0.47873806953430176,0.47873803973197937,0.5127866268157959,0.9565217391304348,0.10879108620726544,0.6666666666666666,0.5,0.0,3.5314440727233887
baseline_minilm_mistral_v02,75,Do I have class today?,"The university is closed on: German Unity Day: 03.10.2025, All Saints' Day: 01.11.2025, Campus holiday: 23.12.2025, Christmas vacation: 24.12.2025 - 06.01.2026, Semester vacation: 16.02.2026 - 14.03.2026, Easter holidays: 02.04.2026 – 07.04.2026, Labour Day: 01.05.2026, Ascension Day: 14.05.2026, Pentecost: 22.05.2026 – 26.05.2026, Corpus Christi: 04.06.2026, Campus holiday: 05.06.2026, Semester vacation: 01.08.2026 – 30.09.2026",I couldn't find a specific answer in the retrieved context.,0.0,0.03921568627450981,0.018344053998589516,0.018344053998589516,0.005459723994135857,1.0,0.0073376215994358064,0.0,0.0,0.0,7.178781509399414
baseline_minilm_mistral_v02,76,Exam registration date for winter semester?,Exam registration is from 04.11.2025 - 12.11.2025,The exam registration period for the winter semester is from 04.11.2025 to 12.11.2025.,0.7058823529411764,0.5263157894736842,0.7444545030593872,0.7444546222686768,0.8764908313751221,0.4,0.5920036640167237,1.0,0.5,0.0,1.9521710872650146
baseline_minilm_mistral_v02,77,How much is rent in Hof?,"350€ - 550€, Incl. rent, water, energy, broadcast fee and internet. Housing options","I don't have that information about rent prices in Hof within this context. The text only provides details on various programs offered at Hof University, including their types, departments, languages, durations, campuses, start dates, and tuition fees. There's no mention of rental costs.",0.0,0.03636363636363636,0.39700859785079956,0.39700862765312195,0.7341558933258057,1.0,0.0794017255306244,0.0,0.0,0.0,2.803112030029297
baseline_minilm_mistral_v02,78,What is the semester fee?,"145€, Specific amount changes per semester. More information about the semester fee","3,300 € per semester",0.2,0.25,0.7505996227264404,0.7505994439125061,0.6851445436477661,0.6666666666666666,0.5002397775650025,0.0,0.0,0.0,0.9118940830230713
baseline_minilm_mistral_v02,79,Cost of health insurance?,"120€, Amount for statutory student health insurance - expenses for private health insurance contracts vary",The cost for statutory student health insurance is 120€ per month according to the given context. Private health insurance costs vary.,0.5714285714285715,0.4,0.8997119665145874,0.899712085723877,0.6137638092041016,0.5,0.6598848342895508,1.0,0.5,0.0,1.8260300159454346
baseline_minilm_mistral_v02,80,Is health insurance mandatory?,"Yes. For enrolment, you are legally required to have a valid health insurance. What type of health insurance you need depends on different factors, such as student status, age and country of origin. Please seeour guide hereto find out which insurance you need. Notaccepted for enrollment are any travel insurances, though they might be required for your visa process. All students must contact a statutory German health insurance providerin time before the semester start, even if you cannot arrive in Germany for the semester start. For details, please log in to the online guide for international students (as explained in your admission letter).","I don't have specific information about whether health insurance is mandatory for students at Hof University. It would be best to contact the university directly for accurate information on this matter. Here's how you can get in touch with them:

        Email: info@hof-university.de
        Phone: +49 (0) 781 121-0
        Website: https://www.hof-university.de/en/contact/index.html

        They will be able to provide you with the most current and accurate information regarding health insurance requirements for students.",0.10526315789473685,0.208955223880597,0.5737060308456421,0.5737059712409973,0.6216844320297241,0.875,0.3044823884963989,0.14285714285714285,0.0,0.0,5.6059958934783936
baseline_minilm_mistral_v02,81,Can I work while studying?,"Yes, students can work with certain restrictions. EU students: up to 19 hours/week without social security contributions. Non-EU students: 140 full days or 280 half days per year.","Yes, you can work while studying at Hof University. However, it's important to note that managing work and studies can be challenging. The admission requirements do not state any restrictions regarding employment during studies. But keep in mind that intensive periods like exam times should ideally be free of major work obligations.",0.10526315789473685,0.1095890410958904,0.40271100401878357,0.40271106362342834,0.6187856197357178,0.92,0.1881759829044342,0.0,0.25,0.0,3.4770658016204834
baseline_minilm_mistral_v02,82,Are there scholarships available?,"At Hof University, we do not offer scholarships that will cover the entire living and tuition expenses for our study programs. After completing the first semester, overachieving students may apply forpartial scholarships. All first-year students and current students also have the opportunity to apply for the “Deutschlandstipendium” In addition, international scholarshipsare offered through DAAD. Interested students can apply there directly.","The context does not provide any information about scholarships or their availability for these programs at Hof University. I recommend checking the university website directly for up-to-date scholarship opportunities and application procedures. Here is the link to the Hof University Scholarship page: https://www.h-da.de/en/study/scholarships/. For more specific queries regarding eligibility criteria or deadlines, please contact the Student Services Office via email ([student@hs-hochschule-hof.de](mailto:student@hs-hochschule-hof.de)) or call +49 (0)6172 58 20 0.",0.15789473684210525,0.14953271028037382,0.7472543716430664,0.7472542524337769,0.5463879108428955,0.8636363636363636,0.38071988279169255,0.25,0.25,0.0,6.260884523391724
baseline_minilm_mistral_v02,83,Can I get any scholarships based on my results?,"Hof University offers a limited number of scholarships for international students to help cover additional living expenses and study materials. Important note: For more information regarding other scholarship opportunities, please consult theDAAD Scholarship Database. • You can already apply for theDeutschlandstipendiumas astudy applicant(before enrollment). • Scholarships for senior students, however, are only available once you areofficially enrolledat Hof University. With the Deutschlandstipendium, Hof University supports highly talented students whose background and achievements promise outstanding performance in their studies and careers. The scholarship provides€300 per monthfor at least one year, and ideally until the end of the regular study period. Awards are granted independently of income and are open to students ofall nationalities and backgrounds,based on talent and academic performance. In addition to previous achievements and personal background, criteria such as social commitment, willingness to take on responsibility, or special personal, social, or family circumstances are also taken into account. Our scholarships for senior students are funded by theBavarian Ministry of Science, Research and the Arts, theDAAD(STIBET III), and—exclusively for Graduate School students—theHof University Graduate School. Please note that funding depends on the availability of resources from these providers, so the scholarship amounts may vary each semester. Application deadlines For a quick overview, all important details are summarized in ourscholarship information leaflet. Please note:Only students already enrolled at Hof University are eligible for these scholarships. They arenot granted prior to admission. • Summer semester: approx. end of April • Winter semester: approx. end of October","a Bachelor's program at a German university: https://www.daad.de/en/study-and-research-in-germany/higher-education-in-germany/universities-and-colleges/finding-the-right-course/13782-recognition-of-foreign-qualifications/ \nIf your school leaving certificate does not allow a direct entry, it may still be possible to gain access through other means such as an additional exam, a foundation course or a preparatory college. For example, Hof University offers its own Preparatory College for students whose school leaving certificate does not meet the standard admission requirements. More information can be found here: http://www.hof-university.com/en/international/preparatory-college/

In summary, to apply for a Bachelor's program at Hof University, you should prepare the",0.1787709497206704,0.19827586206896552,0.5811326503753662,0.5811327695846558,0.2222016304731369,0.7037037037037037,0.41023088561164006,0.0,0.07142857142857142,0.0,9.45121145248413
baseline_minilm_mistral_v02,84,What are the total costs per month?,Total monthly expenses are around 820€ - 1.020€*,"Based on the given context, the monthly cost breakdown is as follows:

        Accommodation*: 350€ - 550€
        Health insurance: 120€
        Food*: 180€
        Personal Expenses*: 150€
        Cell phone contract*: 20€
        
        Total: 820€ - 1020€*

        *These values include the mentioned items but might differ depending on individual preferences and needs.",0.1904761904761905,0.1176470588235294,0.7387599945068359,0.7387600541114807,0.6795424222946167,0.8888888888888888,0.1810853441556295,0.5,0.6666666666666666,0.0,5.252873182296753
baseline_minilm_mistral_v02,85,Do I need VPD for Artificial Intelligence and Robotics?,"Yes, you need VPD for the Artificial Intelligence and Robotics M. Sc. program.","Based on the context you've provided, there is no mention of a specific requirement called VPD for the Artificial Intelligence and Robotics master's program. Therefore, it appears that this term is not part of the admission requirements for this program.",0.4166666666666667,0.34782608695652173,0.7921059727668762,0.7921059727668762,0.7473922967910767,0.7058823529411765,0.2466564886710223,0.3333333333333333,0.6,0.0,2.642439126968384
baseline_minilm_mistral_v02,86,Can I apply with a VPD from another university?,"No, you can only apply with a VPD issued for Hof University. However, you can use this VPD multiple times and for multiple semesters when applying on thePrimuss portal.","a Bachelor's Program at Hof University. If it does not, then you may still be able to apply but would first need to complete a Preparatory Year (Studienkolleg), Foundation Course or similar.

In addition to checking your school education, we also need to receive certain other documents such as your personal application documents, language proof, and possibly additional documents depending on the country where you completed your schooling.

For students coming from China, India, or Vietnam, an additional step involves having your documents evaluated by the Academic Evaluation Center (APS). These applicants cannot be admitted without the required APS certificate and must also submit the APS certificate when applying for a visa at a German embassy.

Basic application requirements of Master's programs: To apply for a Master's Program at Hof University, you generally need a relevant Bachelor's Degree or equivalent. Some Master's programs may have additional requirements like work experience, apt",0.11764705882352941,0.1515151515151515,0.4788978695869446,0.4788978695869446,0.34427008032798767,0.9305555555555556,0.11661290725072225,0.0,0.5,0.0,9.4973886013031
baseline_minilm_mistral_v02,87,Do I need to send documents by post?,"No. The application process is entirely online. Please donotsend any application documents via post, as they will not be considered. ","English, there is no requirement to provide proof of English language proficiency through a standardized test like TOEFL, IELTS or Pearson Test of English. However, applicants whose native language is neither German nor English may need to provide evidence of their language skills according to the respective program requirements.
You can find these requirements on the websites of the individual study programs.

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for your chosen program on the Hof University website.
2. Apply via the Primus application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents (including translations if necessary) in the application portal.
4. If you are applying for a program that requires uni-assist application, submit soft copies of your documents online via",0.08,0.08620689655172414,0.35465800762176514,0.3546580672264099,0.1966686099767685,0.9538461538461539,0.08477776729143581,0.0,0.0,0.0,9.515278816223145
baseline_minilm_mistral_v02,88,Can I apply for multiple programs?,Yes. You can apply for several programs within the application period viaPrimuss portal.,"English, proof of English language proficiency is mandatory. However, Hof University does not accept TOEFL, IELTS or Pearson tests as proof of English language proficiency. Instead, applicants need to provide evidence of having completed secondary school education in an institution where English was the medium of instruction. Alternatively, applicants may submit a statement confirming that they have been working in an English speaking environment for at least two years prior to their intended date of enrollment.

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for your chosen program on Hof University's website.
2. Apply via the Primuss application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents (including translations if necessary) in the application portal.
4. If you are",0.10256410256410256,0.1176470588235294,0.2819482982158661,0.2819482982158661,0.2509889602661133,0.9411764705882353,0.07403671846670264,0.0,0.0,0.0,9.464003086090088
baseline_minilm_mistral_v02,89,Do I need VPD for Supply Chain Management?,"VPD is required for the following programs: Artificial Intelligence and Robotics (M. Sc.), Composite Materials (M. Eng.), Global Management (M. A.), Human Resource Management and Labour Law (M. A. / LL. M.), International Project Management (M. A./M. Eng.), Mechanical Engineering (M. Eng.), Sustainable Textiles (M. Eng.), Sustainable Water Management and Engineering (M. Eng.)","The context does not mention any specific requirement for Validated Professional Development (VPD) for the Supply Chain Management M.Sc. program. Therefore, based on the given information, there seems to be no need for VPD for this particular program. However, it's always best to check directly with Hof University for the most accurate and current information.",0.06451612903225808,0.12195121951219512,0.6770695447921753,0.6770695447921753,0.7485591173171997,0.9333333333333333,0.3108278179168701,0.09523809523809523,0.1,0.0,3.3471317291259766
baseline_minilm_mistral_v02,90,What are the steps for enrollment?,Enrollment for your study program is conducted online completely It is not possible to enroll in-person The following steps must be complete in order to be enrolled: After all steps are completed you will be notified about your successfull enrollment by email Welcome at Hof University Enrollment and Campus Card • You have confirmed your admission in Primuss portal • You have paid the fee as explained in your admission letter • You have uploaded a recent photo in Primuss portal • Hof University has received electronic notification by a statutory health insurance provider about your insurance status More information on health insurance,"a Bachelor’s program in Germany. If it does, then you should prepare the following documents:

* Proof of identity (ID card or passport)
* Certificate of secondary education (higher education entrance qualification)
* Language proficiency certificate (TOEFL iBT 90 or IELTS 6.5)
* Personal application documents (CV, motivation letter, etc.)

If your school education does not allow you to directly apply for a Bachelor’s program in Germany, you may still be able to apply through the Foundation Year Program. The Foundation Year Program offers international students the opportunity to gain access to a Bachelor’s degree program even if they do not meet the standard admission requirements. To apply for the Foundation Year Program, you would need to provide similar documents as mentioned above but also additional ones such as transcripts and proof of English language skills.

For more detailed information regarding the application process and requirements, we",0.11111111111111112,0.21428571428571427,0.2794908583164215,0.2794908285140991,0.3289237916469574,0.8983050847457628,0.17281328055818201,0.0,0.08333333333333333,0.0,9.463499307632446
baseline_minilm_mistral_v02,91,How many ECTS credits for Operational Excellence & Innovation Management?,6 ECTS (European Credit Transfer System),I don't have that information for this specific module under the Operational Excellence M.B.A. and Eng. program. The given context does not provide the number of ECTS credits for this module.,0.0,0.06060606060606061,0.5536546111106873,0.553654670715332,0.77339768409729,1.0,0.11073093414306641,0.0,0.0,0.0,2.1017677783966064
baseline_minilm_mistral_v02,92,What is the exam type for Global Business Strategy?,"StA50 (Study Paper - 50 hours workload), Präs20 (Presentation - 20 minutes)","I don't have that information in the context you provided. The text mentions the module name (Global Business Strategy), its program (Global Management M.A.), ECTS points, course type (SU,Ü), but it doesn't specify the exam type.",0.0,0.0,0.34163811802864075,0.34163814783096313,0.7529985904693604,1.0,0.09565868139266968,0.0,0.0,0.0,2.535946846008301
baseline_minilm_mistral_v02,93,How many credits is Global Sales & Key Account Management?,6 ECTS (European Credit Transfer System),"I don't have the specific number of ECTS (European Credit Transfer System) points for this module mentioned in your context. Therefore, I cannot provide an exact answer to your question.",0.4347826086956522,0.29411764705882354,0.7922419309616089,0.7922419309616089,0.3283838629722595,0.7058823529411765,0.24668368030996884,1.0,0.5,0.0,1.8695058822631836
baseline_minilm_mistral_v02,94,What is the exam type for International Value Chain Management?,StA10 (Study Paper - 10 hours workload),I don't have that information. The given context does not specify the exam type for International Value Chain Management.,0.0,0.0,0.23436054587364197,0.23436056077480316,0.9040178656578064,1.0,0.06562095701694488,0.0,0.0,0.0,1.1536307334899902
baseline_minilm_mistral_v02,95,What are the master thesis requirements for Sustainable Water Management and Engineering?,"(1) Students may not begin processing the Master's thesis before having acquired at least 48 credit points by completing modules of the degree program. 2The Master’s Thesis basically serves the scientific processing of a specific operational problem or a research task and is therefore to be prepared within the framework of a special related internship. 3On request, the Examination Board may allow the Master’s Thesis to be prepared outside of an internship, if the practical relevance of the thesis is nevertheless assured and the topic is suitable for a special theoretical deepening. (2) 1 Only full-time professors of Hof University of Applied Sciences who are teaching in the Master’s program Sustainable Water Management and Engineering or have done so in the last two years prior to their appointment may be appointed as examiners. 2The Examination Board decides on exceptions based on subject-specific criteria. (3) The processing period is five months. — 5 —","The context does provide some details regarding the academic background required for admission into the Sustainable Water Management and Engineering program. However, it doesn't explicitly state any specific requirements related to the master thesis. Therefore, based on the given context, I cannot definitively answer this question. Please consult the official website or contact the admissions office directly for more detailed information.",0.22608695652173913,0.17499999999999996,0.6916970610618591,0.6916970610618591,0.8210639953613281,0.6829268292682927,0.466922726863768,0.0,0.16666666666666666,0.0,3.359053134918213
baseline_minilm_mistral_v02,96,What are the thesis requirements for AI-Driven Supply Chain Management?,Specific thesis requirements for AI-Driven Supply Chain Management (M. Sc.) are not listed. Please check the program page or contact the program coordinator.,"I don't have specific information about the thesis requirements for the AI-Driven Supply Chain Management program in your context. The context only provides details about the academic background required for admission into the program and some modules offered within it. For detailed information on thesis requirements, please refer to the official website of Hof University or contact their admissions office directly.",0.4489795918367347,0.36619718309859156,0.8456819653511047,0.8456818461418152,0.8270625472068787,0.6764705882352942,0.3726732698608847,0.25,0.5714285714285714,0.0,3.3637213706970215
baseline_minilm_mistral_v02,97,Can I bring my family while I am studying in Germany?,"This depends on your individual situation. EU-citizen usually can bring their spouses/children without a visa. Non-EU citizen can also bring their spouse/under-age children when certain conditions are met, among others: It is best to inform yourself at your local German embassy about the requirements for your individual situation. Moreover, you can have a look at the information providedhereandhere. • Valid residence in Germany • Separate visa applications/appointments for all accompanying family members • Proof of sufficient financial resources for all accompanying family members • Basic German skills(exceptions for some countries) of spouse • Valid health insurance for all accompanying family members • Proof of housing","The admission requirements do not provide any specific information about bringing families during studies. Therefore, I cannot directly answer this question based on the given context. However, you may want to check the international office or student services department of Hof University for more detailed information regarding visa procedures, accommodation, and other related matters concerning your family members. Here's their contact details:

        Email: international@hof.de
        Phone number: +49 (0)9281 55-2323
        Website: https://www.hof.de/en/study/international-office/index.html

        They should be able to help you with any queries related to living conditions, accommodations, and visa processes for accompanying family members.",0.11214953271028037,0.19736842105263155,0.4545992910861969,0.4545992612838745,0.529005765914917,0.9,0.2418397045135498,0.0,0.0,0.0,7.153839588165283
baseline_minilm_mistral_v02,98,Can you recommend a health insurance provider?,The University is not allowed to recommend health insurance companies. Please do your research on the options available to you and choose a provider who offers appropriate service for your individual situation. Check out the information in the online guide for international students (as explained in your admission letter).,"Based on the context provided, the cost for statutory student health insurance is 120€ per month. To find out about specific health insurance providers, I would suggest visiting the official website of the student union (Studentenwerk) of Hof University, which can be found at https://www.studentenwerk-hof.de/. Here, you can find detailed information about the various health insurance plans offered to students. Additionally, they provide contact information for individual health insurance companies.

        Alternatively, you could consider comparing different health insurance policies online through platforms like Gesundheitskassevergleich.de or Krankenversicherungscenter.de. These websites allow you to compare various aspects of different insurance plans, including costs, coverage, and services. Remember to double-check that the chosen plan covers everything required by your studies and residency status.

        I hope this helps! Let me know if you have any further questions",0.18749999999999997,0.2127659574468085,0.6282684803009033,0.6282684803009033,0.5292668342590332,0.8676470588235294,0.23150340977837058,0.0,0.25,0.0,8.844386577606201
baseline_minilm_mistral_v02,99,Can I apply via an agency?,"Hof University does not work together with any agencies in Germany or abroad for recruiting students. There are no advantages for students applying through agencies in Primuss application portal. On the contrary, it is necessary that you inform yourself from the beginning of the application/admission process about all necessary steps. We do not communicate with agents on students’ behalf. Further, we do not send any documents/information via email that agents might have missed in the application portal. Therefore, we do not support applications via agencies and strongly recommend all students to apply on their own.","English, you do not need to provide proof of English language proficiency with your application. However, depending on the program, you may still be asked to participate in an interview or assessment test to determine your English language abilities.
You can find detailed information on each program page under ""Language Requirements"".

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for the program you are interested in on Hof University's FAQ page.
2. Apply via the Primus application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents (including translations if necessary) in the application portal.
4. If you are applying for a program that requires uni-assist application, submit soft copies of your documents online via uni-assist.
5.",0.25,0.27710843373493976,0.6675549745559692,0.667555034160614,0.31288644671440125,0.7857142857142857,0.39559344223567416,0.0,0.3333333333333333,0.0,9.491731643676758
baseline_minilm_mistral_v02,100,When is the payment deadline and can it be extended?,"There are different deadlines for paying the semester fee, depending on your study program. Your individual deadline for the first semester is mentioned in your admission letter. If there is no deadline given, please consultthe admission office. For higher semesters, you can find the re-registration deadline in Primuss student portal andhere.","English, proof of English language proficiency is mandatory. However, Hof University does not accept TOEFL, IELTS or Pearson tests as proof of English language proficiency. Instead, applicants need to provide us with a recognized Bachelor's or Master's degree awarded in English medium.
For further information regarding the recognition of degrees and certificates, please refer to the FAQ section ""Do I have to submit my certificate/degree and how?""

To apply for a bachelor's or master's program at Hof University, you should follow these steps:
1. Check the application period and requirements for your chosen program on the Hof University website.
2. Apply via the Primus application portal during the application period. There is no application fee.
3. Upload original or certified copies of your documents, including translations where necessary, in the application portal.
4. If you are applying with documents issued",0.1276595744680851,0.18840579710144928,0.4299699664115906,0.4299699664115906,0.05419784039258957,0.9090909090909091,0.15857340877706355,0.0,0.6,0.0,9.465384006500244
